Name,Slug,Short Description,Tagline / Description,Long Description (About),Official Website URL,Logo URL,Primary Category,Category Slug,Primary Task(s),Key Features,Use Cases,Integrations,Supported Platforms,Pricing Model,Pricing Raw,Has API,API Docs URL,Is Open Source,GitHub Repository,Provider / Company,Provider Website,Release Date,Pros,Cons
PolyAI: AI Customer Support Agent Features & Limits | ClawSites,polyai,PolyAI is an agentic dialog platform for voice,"PolyAI is an agentic dialog platform for voice and chat agents that complete customer tasks. Review official links, current listing details, and related AI...","PolyAI builds voice and chat agents for real customer tasks. Evidence: PolyAI is the Agentic Dialog Platform for voice and chat agents that complete real customer tasks — bookings, payments, claims, escalations — across 24+ Official product source (opens in new tab) Official / Checked Aug 10, 2026 PolyAI Agent Studio is a visual interface for voice and chat agents. Evidence: Agent Studio is PolyAI’s visual interface for building, deploying, and monitoring voice and chat agents.",https://poly.ai/,https://p72pzjhpwv1snb7d.public.blob.vercel-storage.com/screenshots/polyai-20260810162215.webp,Monitoring,monitoring,Monitoring,"
• PolyAI Agent Studio builds, deploys, and monitors voice and chat agents. Evidence: Agent Studio is PolyAI’s visual interface for building, deploying, and monitoring voice and chat agents. Official product source (opens in new tab) Official / Checked Aug 10, 2026
• PolyAI agents run in production. Evidence: PolyAI agents run in production Official product source (opens in new tab) Official / Checked Aug 10, 2026","
• 1 Use PolyAI to build voice and chat agents for bookings and escalations. Evidence: PolyAI is the Agentic Dialog Platform for voice and chat agents that complete real customer tasks — bookings, payments, claims, escalations — across 24+ Official product source (opens in new tab) Official / Checked Aug 10, 2026
• 2 Use PolyAI Agent Studio to build, deploy, and monitor voice and chat agents. Evidence: Agent Studio is PolyAI’s visual interface for building, deploying, and monitoring voice and chat agents. Official product source (opens in new tab) Official / Checked Aug 10, 2026",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Orbit: AI Operations Agent Features & Limits | ClawSites,orbit,Orbit is where AI work and agents come,"Orbit is where AI work and agents come together in one place to see completed work, remember what matters, and stay in control.","Orbit gives AI tools and agents shared memory plus a live dashboard for managing their work. Evidence: Orbit gives every AI tool and agent a shared brain: one memory to read from, one place to file work, and one live dashboard to manage it all. Editorially reviewed official source (opens in new tab) Official / Checked Aug 10, 2026 Orbit makes work across chats, agents, and tools visible, searchable, and manageable from one place. Evidence: Orbit makes it all visible, searchable, and manageable from one place — so you can actually see, manage, and collaborate with your new workforce.",https://orbitagents.xyz/,https://p72pzjhpwv1snb7d.public.blob.vercel-storage.com/screenshots/https-orbitagents-xyz.png,Management,management,Management,"
• Orbit provides persistent, trust-ranked memory shared across AI agents. Evidence: Orbit gives every AI agent a shared, trust-ranked memory—so answers get sharper with every interaction, not vaguer. Editorially reviewed official source (opens in new tab) Official / Checked Aug 10, 2026
• Orbit captures durable knowledge from AI tools so the next agent picks up where the last one left off. Evidence: Orbit captures durable knowledge from Claude, ChatGPT, Gemini, Kimi, Manus, and every other tool — so the next agent picks up exactly where the last one left off. Editorially reviewed official source (opens in new tab) Official / Checked Aug 10, 2026
• Orbit exposes a bidirectional MCP server for memory, files, agent outputs, and external tools. Evidence: Orbit exposes a Model Context Protocol (MCP) server that lets any MCP-compatible AI client read Orbit memory, Vault files, and agent outputs — and lets Orbit agents call external MCP tools. Editorially reviewed official source (opens in new tab) Official / Checked Aug 10, 2026","
• 1 Use Orbit to coordinate a workforce of agents with distinct roles, memory, and missions. Evidence: Orbit turns that stack into a coordinated agent workforce — each with a role, memory, and mission — so you stop switching tabs and start shipping. Editorially reviewed official source (opens in new tab) Official / Checked Aug 10, 2026
• 2 Use Orbit on a phone to see what agents are doing, read outputs, and reply during a run. Evidence: Orbit is fully responsive — open the dashboard on your phone to see what every agent is doing right now, read their latest outputs, and reply mid-run. Editorially reviewed official source (opens in new tab) Official / Checked Aug 10, 2026",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Qodo: AI Coding Agent Features & Limits | ClawSites,qodo,Qodo is an AI code review and governance,"Qodo is an AI code review and governance platform for engineering teams. Review official links, current listing details, and related AI agent tools on...","Qodo reviews pull requests with cross-repository context, enforces coding standards, and governs AI development tools and agents. Evidence: Qodo reviews every pull request with full, cross-repo codebase context, enforces your coding standards, and governs the AI tools and agents shaping how code gets built. Official product source (opens in new tab) Official / Checked Aug 10, 2026 Qodo brings automated, context-aware review into IDE, pull-request, CLI, and Git workflows. Evidence: Qodo is an AI code review platform that brings automated, context-aware review into your IDE, pull requests, CLI, and Git workflows.",https://www.qodo.ai/,https://p72pzjhpwv1snb7d.public.blob.vercel-storage.com/screenshots/qodo-20260810110616.webp,Utilities,utilities,Utilities,"
• Qodo provides context-aware code suggestions for critical issues, logic gaps, and coding standards. Evidence: Qodo provides context-aware code suggestions that detect critical issues, logic gaps, enforce standards, and accelerate reviews with accurate, actionable insights. Official product source (opens in new tab) Official / Checked Aug 10, 2026
• Qodo Cross Repo Review reasons across repositories that depend on one another. Evidence: Qodo’s Cross Repo Review reasons across the repos that depend on each other, mapped out visually in the portal so the dependencies are clear at a glance. Official product source (opens in new tab) Official / Checked Aug 10, 2026","
• 1 Review every pull request with full, cross-repository codebase context. Evidence: Qodo reviews every pull request with full, cross-repo codebase context, enforces your coding standards, and governs the AI tools and agents shaping how code gets built. Official product source (opens in new tab) Official / Checked Aug 10, 2026
• 2 Enforce coding standards on every pull request. Evidence: Qodo reviews every pull request with full, cross-repo codebase context, enforces your coding standards, and governs the AI tools and agents shaping how code gets built. Official product source (opens in new tab) Official / Checked Aug 10, 2026",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Ray 3.2 AI | ClawSites,ray-3-2-ai,Ray 3.2 AI Video Generator is an independent,Ray 3.2 AI Video Generator is an independent third-party web tool that provides browser-based access to Luma AI's Ray 3.2 video generation model.,"Ray 3.2 AI Video Generator is an independent third-party web tool that provides browser-based access to Luma AI's Ray 3.2 video generation model. Evidence: This is an independent third-party tool that provides online access to Ray 3.2 video generation. It is not affiliated with or endorsed by Luma AI, Inc. Official website (opens in new tab) Official / Checked Sep 8, 2026 The platform offers four core AI workflows directly in the browser: text-to-video, image-to-video, video editing, and video reframing. Evidence: Ray 3.2 is Luma AI's most advanced video generation model. It supports four workflows — text-to-video, image-to-video, video editing (Modify Video V2), and video reframing",https://ray32.net/,https://p72pzjhpwv1snb7d.public.blob.vercel-storage.com/screenshots/https-ray32-net.png,Utilities,utilities,Utilities,"
• Supports keyframe control placing up to 16 keyframes within a single clip to direct look shifts and timing. Evidence: Place up to 16 keyframes inside a single Ray 3.2 clip. Direct exactly where the look shifts, where a performance lands, and how each beat resolves Official website (opens in new tab) Official / Checked Sep 8, 2026
• Generates 16-bit HDR video natively and supports exporting to EXR format in the ACES2065-1 color space. Evidence: Ray 3.2 generates real 16-bit HDR color — not a filter added afterward. Export as EXR in ACES2065-1 (AP0) color space, ready to drop straight into Nuke, DaVinci Resolve, or any VFX pipeline. Official website (opens in new tab) Official / Checked Sep 8, 2026
• Provides video reframing capabilities to change video aspect ratios without cropping by filling exposed areas using scene-consistent content. Evidence: Change the aspect ratio of any clip without cropping. Ray 3.2 Reframe fills newly exposed canvas areas with scene-consistent, prompt-guided content Official website (opens in new tab) Official / Checked Sep 8, 2026","
• 1 Previsualization and film shot prototyping using text-to-video capabilities. Evidence: Use Ray 3.2 text-to-video to prototype story beats, test camera angles, and build shot references before production begins. Official website (opens in new tab) Official / Checked Sep 8, 2026
• 2 Social media content creation and reframing existing footage for vertical formats like TikTok, Reels, and Shorts. Evidence: Generate short-form vertical clips, reframe existing footage with Ray 3.2 Video Reframing, and produce platform-native content for TikTok, Reels, and Shorts at speed. Official website (opens in new tab) Official / Checked Sep 8, 2026",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Pragor: Agent platform Features & Limits | ClawSites,pragor,Pragor is an operations layer and shared operating,Pragor is an operations layer and shared operating board designed for teams of AI agents and human collaborators. It provides a central workspace featuring...,"Pragor is an operations layer and shared operating board designed for teams of AI agents and human collaborators. It provides a central workspace featuring task tracking, messages, file transfers, approval gates, and a calendar to coordinate work across different frameworks and models. Evidence: Pragor gives a team of AI agents one shared board — messages, tasks, files, approvals and a calendar — so agents built with different tools work on the same project, alongside the people… Official website (opens in new tab) Official / Checked Sep 8, 2026 The platform maintains durable memory, session history, and audit trails so agent work remains traceable and recoverable even after sessions end or context windows compact. Agents can connect to Pragor via REST API or MCP. Evidence: Pragor makes the whole history durable and attributable — every message, task, approval and operation is logged, evidence-backed, and survives any single agent's session.",https://pragor.net/,https://p72pzjhpwv1snb7d.public.blob.vercel-storage.com/screenshots/pragor-20260914-D9f4EPG4NFKL0HllylMB2OscL83kTX.webp,Management,management,Management,"
• Human-in-the-loop approval workflows allow teams to gate irreversible or risky actions until authorized personnel sign off. Evidence: Gate supported registered tools behind a human decision. Official website (opens in new tab) Official / Checked Sep 8, 2026
• Headless agent runner capabilities allow agents to spin up on demand or on a schedule and stand down when work completes, preserving state across runs. Evidence: Add agents to a project, run them only when there's work, and stand them down when they're finished — you don't pay for idle agents. Their state and full history stay on the board, so when… Official website (opens in new tab) Official / Checked Sep 8, 2026
• Built-in app monitoring allows applications to post deduplicated error issues directly to the board for derived health tracking. Evidence: Apps report errors to the board; issues dedupe into derived health. Official website (opens in new tab) Official / Checked Sep 8, 2026
• Server-side read cursors track read state per agent, ensuring agents fetch only unread items. Evidence: A per-agent server-side read cursor — agents fetch only what is unread. Official website (opens in new tab) Official / Checked Sep 8, 2026","
• 1 Coordinating multi-agent development and engineering workflows across web, API, and mobile platforms. Evidence: Web, API and Android agents ship the site together on Pragor — propose, approve, audit, done. Official website (opens in new tab) Official / Checked Sep 8, 2026
• 2 Managing quant research operations where backtesting signals are logged, reviewed, and approved prior to execution. Evidence: Research agents run backtests and hand signals to engineering — every call logged, reviewed and approved on the board. Official website (opens in new tab) Official / Checked Sep 8, 2026",,Windows,FREEMIUM,Free plan available,TRUE,https://pragor.net/documentation,FALSE,,,,,,
Runloop: AI Agent Infrastructure Features & Limits | ClawSites,runloop,Runloop Devboxes are code sandbox development environments for,"Runloop Devboxes are code sandbox development environments for AI agents. Review official links, current listing details, and related AI agent tools on...","Runloop Devboxes are virtual, sandboxed workstations for agent workloads. Evidence: Runloop Devboxes are the virtual, sandboxed workstations where your Official product source (opens in new tab) Official / Checked Aug 10, 2026 Runloop supports two ways to run agent benchmarks. Evidence: Runloop supports two ways to run benchmarks:",https://runloop.ai/,https://p72pzjhpwv1snb7d.public.blob.vercel-storage.com/screenshots/runloop-20260810143020.webp,Utilities,utilities,Utilities,"
• Runloop provides secure sandboxed execution environments. Evidence: Runloop provides secure sandboxed execution environments called Official product source (opens in new tab) Official / Checked Aug 10, 2026
• Runloop exposes a Devbox API for agent code and client SDKs. Evidence: Your agent code will interact with Devboxes through the Runloop API. We provide client SDKs for Python and Typescript. Official product source (opens in new tab) Official / Checked Aug 10, 2026
• Runloop handles provisioning, execution, scoring, and teardown automatically for cloud-scale benchmarks. Evidence: Orchestrated Benchmarks : Run benchmarks at cloud scale using your agent or a public agent with a single CLI command. Runloop handles provisioning, execution, scoring, and teardown… Official product source (opens in new tab) Official / Checked Aug 10, 2026
• Runloop plans include usage-based compute billing for Devbox sandboxes and public benchmarks. Evidence: All plans include devbox sandboxes, public benchmarks, and usage-based compute billing. Official product source (opens in new tab) Official / Checked Aug 10, 2026","
• 1 Use Runloop for virtual, sandboxed workstations that support agent workloads. Evidence: Runloop Devboxes are the virtual, sandboxed workstations where your Official product source (opens in new tab) Official / Checked Aug 10, 2026
• 2 Use Runloop for cloud-scale benchmarks with automated provisioning, execution, scoring, and teardown. Evidence: Orchestrated Benchmarks : Run benchmarks at cloud scale using your agent or a public agent with a single CLI command. Runloop handles provisioning, execution, scoring, and teardown… Official product source (opens in new tab) Official / Checked Aug 10, 2026
• 3 Use Runloop Devboxes as code sandbox development environments. Evidence: Runloop's Devboxes are code sandbox development environments that offer Official website (opens in new tab) Official / Checked Aug 10, 2026",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Regie.ai: AI Sales and Marketing Agent | ClawSites,regie-ai,Regie.ai is a generative AI sales-prospecting platform built,"Regie.ai is a generative AI sales-prospecting platform built by a team with modern sales and AI expertise. Review official links, current listing details, and...","Regie.ai offers RegieOne, an AI-native sales engagement platform. Evidence: Regie.ai introduces its 4th innovation: RegieOne, the market’s first AI-native sales engagement platform (AI SEP) Official product source (opens in new tab) Official / Checked Aug 10, 2026 Regie.ai is a sales automation platform for prospecting. Evidence: Regie.ai: the only sales automation platform you'll ever need for prospecting.",https://regie.ai/,https://p72pzjhpwv1snb7d.public.blob.vercel-storage.com/screenshots/regie-ai-20260810110616.webp,Marketing,marketing,Marketing,"
• Regie.ai offers AI Sales Agents that can prospect autonomously for sales teams. Evidence: Regie.ai launches its 3rd innovation: AI Sales Agents that can prospect autonomously for sales teams Official product source (opens in new tab) Official / Checked Aug 10, 2026
• Regie.ai can write dynamic sequences, manage email sending, and support manual email tasks through its Outreach integration. Evidence: Full API integration. Regie.ai can write dynamic sequences, manage email sending, and support manual email tasks. Official product source (opens in new tab) Official / Checked Aug 10, 2026","
• 1 Use Regie.ai to automate sales prospecting with autonomous AI Sales Agents. Evidence: Regie.ai launches its 3rd innovation: AI Sales Agents that can prospect autonomously for sales teams Official product source (opens in new tab) Official / Checked Aug 10, 2026
• 2 Use Regie.ai to generate sales playbooks and one-off emails inside FrontSpin through a Chrome extension. Evidence: Regie.ai can write playbooks, one-off emails, and analyze content in FrontSpin through our Chrome extension. Official product source (opens in new tab) Official / Checked Aug 10, 2026",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Reply.io: AI Sales and Marketing Agent | ClawSites,reply-io,"Reply.io runs AI-assisted multichannel sales campaigns, enriches contacts,","Reply.io runs AI-assisted multichannel sales campaigns, enriches contacts, and tracks replies with built-in analytics.","Reply.io's Jason automates sales outreach from prospect finding through response handling. Evidence: Jason is Reply.io’s AI agent that books more meetings by automating sales outreach, from finding prospects to handling responses. Official product source (opens in new tab) Official / Checked Aug 10, 2026 Reply's new API uses least-privilege access with restrictive defaults. Evidence: Reply new API was rebuilt around least-privilege access. The default behavior is restrictive; you opt into broader access deliberately.",https://reply.io/,https://p72pzjhpwv1snb7d.public.blob.vercel-storage.com/screenshots/reply-io-20260810183703.webp,Marketing,marketing,Marketing,"
• Reply enriches contacts in real time and tracks replies with built-in analytics. Evidence: Reply is perfect for founders, sales teams, and agencies who need results fast and without juggling 5+ tools. Run multichannel campaigns (with AI SDR and under total control), enrich… Official product source (opens in new tab) Official / Checked Aug 10, 2026
• Reply configures SPF, DKIM, and DMARC for purchased mailboxes. Evidence: Reply configures DNS automatically (SPF, DKIM, DMARC). Official product source (opens in new tab) Official / Checked Aug 10, 2026","
• 1 Use Reply to run multichannel campaigns with an AI SDR. Evidence: Run multichannel campaigns (with AI SDR and under total control), enrich contacts in real time, and track every reply with built-in analytics. Official product source (opens in new tab) Official / Checked Aug 10, 2026
• 2 Use Reply to manage emails, texts, and social messages in one sales platform. Evidence: Keep all your conversations on one AI sales platform. Manage emails, texts, and social messages seamlessly without switching tabs. Official product source (opens in new tab) Official / Checked Aug 10, 2026",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
SentinelOne Purple AI: AI Security and Governance | ClawSites,sentinelone-purple-ai,SentinelOne Purple AI is an agentic security analyst,"SentinelOne Purple AI is an agentic security analyst embedded in the Singularity Platform. Review official links, current listing details, and related AI agent...","SentinelOne Purple AI reasons across security data to guide investigations, explain risk, and recommend next actions inside SOC workflows. Evidence: Purple AI is an agentic AI security analyst embedded in the Singularity TM Platform. It reasons across security data to guide investigations, explain risk, and recommend next actions within… Official product source (opens in new tab) Official / Checked Aug 10, 2026 Purple AI investigates, renders a verdict, and stops threats at machine speed while analysts keep visibility and control. Evidence: That capability — ‘zero-click,’ autonomously initiated investigations — detects, investigates, verifies, and responds to threats without human dependencies. When a threat crosses a defined…",https://www.sentinelone.com/platform/purple/,https://p72pzjhpwv1snb7d.public.blob.vercel-storage.com/screenshots/sentinelone-purple-ai-20260810110616.webp,Automation,automation,Automation,"
• Purple AI embeds in SecOps workflows to advance investigations, document decisions, and recommend actions automatically. Evidence: Purple AI embeds directly in your SecOps workflows to advance investigations, document decisions, and recommend actions automatically. Official product source (opens in new tab) Official / Checked Aug 10, 2026
• Purple AI is built for privacy-first security environments with deployment flexibility. Evidence: Purple AI is built for security-first environments. Privacy-first by design, with deployment flexibility built in. Official product source (opens in new tab) Official / Checked Aug 10, 2026","
• 1 Purple AI triages alerts, hunts in natural language, and generates incident summaries on demand. Evidence: Purple AI is the agentic security analyst built into the Singularity Platform. It triages alerts, hunts in natural language, and generates incident summaries on demand. Official product source (opens in new tab) Official / Checked Aug 10, 2026
• 2 Investigate native SentinelOne and integrated third-party telemetry through OCSF-normalized data. Evidence: Purple AI reasons over OCSF-normalized data from native SentinelOne telemetry and integrated third-party sources, giving it consistent context across alerts, endpoints, cloud, and identity… Official product source (opens in new tab) Official / Checked Aug 10, 2026",,Mac,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
rightmodeler: AI Coding Agent Features & Limits | ClawSites,rightmodeler,rightmodeler agent measures model candidates against accepted outputs,rightmodeler agent measures model candidates against accepted outputs and opens proposed edits as pull requests.,"rightmodeler watches model releases and attaches evaluation evidence to proposed changes. Evidence: rightmodeler agent watches every model release, measures candidates against outputs you accepted, and opens the evidence and proposed model edit as a pull request in your repo . Model… Official product documentation (opens in new tab) Official / Checked Sep 7, 2026 The rightmodeler CLI runs on your own traces. Evidence: The proof engine behind the agent is the rightmodeler CLI, and you can run it on your own traces today with npx rightmodeler init.",https://www.rightmodeler.com/,https://p72pzjhpwv1snb7d.public.blob.vercel-storage.com/screenshots/rightmodeler-20260914-YCirJiyKbZSnKtIc36i2tkPFvPJLzH.webp,Utilities,utilities,Utilities,"
• Model candidates measured against accepted outputs. Evidence: rightmodeler agent watches every model release, measures candidates against outputs you accepted, and opens the evidence and proposed model edit as a pull request in your repo . Model… Official product documentation (opens in new tab) Official / Checked Sep 7, 2026
• Proposed model edits delivered as pull requests. Evidence: rightmodeler agent watches every model release, measures candidates against outputs you accepted, and opens the evidence and proposed model edit as a pull request in your repo . Model… Official product documentation (opens in new tab) Official / Checked Sep 7, 2026","
• 1 Review proposed model edits. Evidence: rightmodeler agent watches every model release, measures candidates against outputs you accepted, and opens the evidence and proposed model edit as a pull request in your repo . Model… Official product documentation (opens in new tab) Official / Checked Sep 7, 2026
• 2 Review the evidence for a proposed model change. Evidence: rightmodeler agent watches every model release, measures candidates against outputs you accepted, and opens the evidence and proposed model edit as a pull request in your repo . Model… Official product documentation (opens in new tab) Official / Checked Sep 7, 2026",,Web Browser,FREE,Free plan available,TRUE,https://www.rightmodeler.com/agent,TRUE,https://github.com/elm-os/rightmodeler,,,,,
Salesforce Agentforce: AI Workflow Automation | ClawSites,salesforce-agentforce,Salesforce Agentforce is an AI agent platform for,"Salesforce Agentforce is an AI agent platform for autonomous support and enterprise workflows. Review official links, current listing details, and related AI...","Salesforce Agentforce is a proactive, autonomous AI application that answers questions and takes actions. Evidence: Agentforce is a proactive, autonomous AI application that answers questions, takes actions, and improves productivity. You can equip Agentforce with any necessary business knowledge to… Official product source (opens in new tab) Official / Checked Aug 10, 2026 Agentforce connects autonomous agents to business data and metadata for context-rich responses across text and voice. Evidence: Agentforce brings trusted, autonomous AI agents to every application, workflow, and interaction. Built natively on the Headless 360 platform, Agentforce connects to your business data and…",https://salesforce.com/agentforce,https://p72pzjhpwv1snb7d.public.blob.vercel-storage.com/screenshots/salesforce-agentforce-20260810110616.webp,Automation,automation,Automation,"
• Agentforce connects agents to business context powered by customer and enterprise data in Data 360. Evidence: Agentforce connects agents to the full context of your business — powered by customer and enterprise data unified in Data 360 . Official product source (opens in new tab) Official / Checked Aug 10, 2026
• Agentforce connects to tools and resources through verified MCP server support from AgentExchange partners. Evidence: Connect Agentforce to new tools and resources with secure, open interoperability through verified MCP server support from AgentExchange partners. Official product source (opens in new tab) Official / Checked Aug 10, 2026","
• 1 Deploy autonomous AI agents across applications, workflows, and interactions. Evidence: Agentforce brings trusted, autonomous AI agents to every application, workflow, and interaction. Official product source (opens in new tab) Official / Checked Aug 10, 2026
• 2 Reason through complex requests, retrieve business knowledge, take action, and scale across teams and departments. Evidence: Agentforce can reason through complex requests, safely retrieve accurate knowledge about your business, take action on your behalf, and scale across teams and departments. Official product source (opens in new tab) Official / Checked Aug 10, 2026",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
StackAI: AI Workflow Automation Features & Limits | ClawSites,stackai,StackAI is a flexible enterprise AI platform that,"StackAI is a flexible enterprise AI platform that supports AI transformation and adoption across industries. Review official links, current listing details,...","StackAI leads with governed workflows, RAG, and integrations. Evidence: StackAI leads with governed workflows, RAG, and an expansive suite of integrations. Official website (opens in new tab) Official / Checked Aug 10, 2026 StackAI is certified to protect sensitive data across industries and use cases. Evidence: Don't just take our word for it. StackAI is certified to protect sensitive data, no matter the industry or use case.",https://stack-ai.com/,https://p72pzjhpwv1snb7d.public.blob.vercel-storage.com/screenshots/stackai-20260810110616.webp,Automation,automation,Automation,"
• StackAI connects workflows to MCP servers. Evidence: StackAI also supports connections with MCP servers, allowing your workflows to use not only integrations developed by StackAI’s team, but also integrate with tools served by third parties… Official product source (opens in new tab) Official / Checked Aug 10, 2026
• StackAI provides a foundation for production-ready AI systems. Evidence: StackAI provides a reliable foundation for building and running production-ready AI systems. Official website (opens in new tab) Official / Checked Aug 10, 2026
• StackAI supports building, deploying, and governing AI agents. Evidence: StackAI is an enterprise platform for building, deploying, and governing AI agents. Official product source (opens in new tab) Official / Checked Aug 10, 2026","
• 1 Use StackAI to build internal tools for grant analysis and competitive research. Evidence: StackAI's flexibility, speed, and no-code UI have helped us to build internal tools that give our teams an edge, from grant analysis to competitive research. Official website (opens in new tab) Official / Checked Aug 10, 2026
• 2 Use StackAI to build AI assistants for students. Evidence: StackAI was paramount in easily building AI assistants for our students, in a matter of weeks. Official website (opens in new tab) Official / Checked Aug 10, 2026",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
SendHQ: AI Agent Infrastructure Features & Limits | ClawSites,sendhq,SendHQ is a workspace-scoped email API for expected,"SendHQ is a workspace-scoped email API for expected product communication, supporting verified-domain sending, inbound email, hosted templates, delivery...","SendHQ is a workspace-scoped email API for expected product communication, supporting verified-domain sending, inbound email, hosted templates, delivery events, suppressions, and a web dashboard. Evidence: SendHQ is a workspace-scoped email API for expected product communication. It supports verified-domain sending, inbound email, hosted templates, delivery events, suppressions, and a web… Official website (opens in new tab) Official / Checked Sep 19, 2026",https://sendhq.cc/,https://p72pzjhpwv1snb7d.public.blob.vercel-storage.com/screenshots/sendhq-ec33a7d9-041c-4bef-bada-24c93f875d7b.webp,Integrations,integrations,Integrations,"
• Supports verified-domain sending, inbound email, and reply threads. Evidence: It supports verified-domain sending, inbound email, hosted templates, delivery events, suppressions, and a web dashboard. Official website (opens in new tab) Official / Checked Sep 19, 2026
• Provides hosted, versioned templates and delivery-event investigation. Evidence: Hosted, versioned templates and delivery-event investigation. Official website (opens in new tab) Official / Checked Sep 19, 2026
• Offers a read-only documentation MCP server and an agent skill. Evidence: - [SendHQ Email skill](https://sendhq.cc/.well-known/agent-skills/sendhq-email/SKILL.md) - [Read-only documentation MCP server](https://sendhq.cc/.well-known/mcp/server-card.json) Official website (opens in new tab) Official / Checked Sep 19, 2026","
• 1 Sending transactional email that a recipient expects, such as account verification, receipts, alerts, password resets, and product notifications. Evidence: Transactional email that a recipient expects, including account verification, receipts, alerts, password resets, and product notifications. Official website (opens in new tab) Official / Checked Sep 19, 2026
• 2 Server-side integrations using a workspace API key. Evidence: Server-side integrations using a workspace API key. Official website (opens in new tab) Official / Checked Sep 19, 2026",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Robutler: AI Agent Community Features & Limits | ClawSites,robutler,"Robutler lets people and AI agents build, remix,","Robutler lets people and AI agents build, remix, and run pro-grade software together. Review official links, current listing details, and related AI agent...","Robutler is where pro-grade software is built and remixed by people and their agents. Evidence: Robutler is where pro-grade software gets built, remixed, and run together, by people and their agents. Official product source (opens in new tab) Official / Checked Aug 10, 2026 Robutler apps break open the closed-box software model. Evidence: Most software is a closed box: one company builds it, you rent it, and you work inside the lines they drew. Robutler apps break that open in three ways.",https://robutler.ai/,https://p72pzjhpwv1snb7d.public.blob.vercel-storage.com/screenshots/robutler-20260810151546.webp,Social,social,Social,"
• Robutler can build an app from a prompt and publish it for others to use and remix. Evidence: * **Start from a prompt.** Tell Robutler what you want and build it up from there, then publish it for others to use and remix. See [Build from a prompt](./guides/build-from-a-prompt.md). Official product source (opens in new tab) Official / Checked Aug 10, 2026
• Public agents on Robutler can discover each other, negotiate, pay for services, and earn. Evidence: How does my app or agent work with other agents? + Public agents on Robutler are all connected. They can discover each other based on need, ask for help, negotiate, and even pay for the… Official website (opens in new tab) Official / Checked Aug 10, 2026
• Robutler tracks how agents and apps behave over time and ranks reliable participants above bad actors. Evidence: When agents act without human approval at every step, reputation matters. Robutler tracks how agents and apps behave over time: do they deliver what they promise, on time, at the agreed… Official product source (opens in new tab) Official / Checked Aug 10, 2026
• Use Robutler through its web portal or connect over MCP. Evidence: Use Robutler through the [web portal](/), or drive it from your favorite AI assistant, Claude, ChatGPT, or Gemini, and from coding agents like Claude Code, Codex, and Cursor. Connect over… Official product source (opens in new tab) Official / Checked Aug 10, 2026","
• 1 Use Robutler to track how agents and apps behave over time. Evidence: Robutler tracks how agents and apps behave over time: do they deliver what they promise, on time, at the agreed price? Official product source (opens in new tab) Official / Checked Aug 10, 2026
• 2 Use Robutler to publish a public agent that earns when another agent puts it to work. Evidence: How does my app or agent work with other agents? + Public agents on Robutler are all connected. They can discover each other based on need, ask for help, negotiate, and even pay for the… Official website (opens in new tab) Official / Checked Aug 10, 2026
• 3 Use Robutler from a web portal, an AI assistant, or a coding agent through MCP. Evidence: Use Robutler through the [web portal](/), or drive it from your favorite AI assistant, Claude, ChatGPT, or Gemini, and from coding agents like Claude Code, Codex, and Cursor. Connect over… Official product source (opens in new tab) Official / Checked Aug 10, 2026",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
